tournament_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_name,city_name,country_name,team_name,team_code,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,extra_time,penalty_shootout,penalties_for,penalties_against,result,is_host,yellow_cards,red_cards,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,team_prior_matches,team_prior_win_rate,team_prior_goals_scored_avg,team_prior_goals_conceded_avg,opp_prior_matches,opp_prior_win_rate,opp_prior_goals_scored_avg,opp_prior_goals_conceded_avg,h2h_prior_matches,h2h_prior_win_rate,team_curr_form_pts_avg,team_curr_goals_scored_avg,team_curr_goals_conceded_avg,opp_curr_form_pts_avg,opp_curr_goals_scored_avg,opp_curr_goals_conceded_avg,possession_h1,possession_h2,shots_h1,shots_h2,shots_on_target_h1,shots_on_target_h2,passes_completed_h1,passes_completed_h2,passes_attempted_h1,passes_attempted_h2,corners_h1,corners_h2,fouls_h1,fouls_h2,yellow_cards_h1,yellow_cards_h2,red_cards_h1,red_cards_h2,outcome
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-16,15:00,Arena AufShalke,Gelsenkirchen,Germany,Argentina,ARG,Serbia and Montenegro,SCG,1,0,6,0,0,0,0,0,win,0,1,0,64.0,13.0,9.0,525.0,593.0,3.0,14.0,63,0.5238095238095238,1.6349206349206349,1.3650793650793651,0,0.0,0.0,0.0,0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,60.0,66.0,6.0,7.0,4.0,5.0,208.0,317.0,248.0,345.0,3.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-16,15:00,Arena AufShalke,Gelsenkirchen,Germany,Serbia and Montenegro,SCG,Argentina,ARG,0,1,0,6,0,0,0,0,lose,0,3,1,36.0,6.0,1.0,258.0,320.0,4.0,22.0,0,0.0,0.0,0.0,63,0.5238095238095238,1.6349206349206349,1.3650793650793651,0,0.0,0.0,0.0,1.0,3.0,4.0,0.5,40.0,34.0,1.0,5.0,0.0,1.0,119.0,139.0,157.0,163.0,2.0,2.0,13.0,9.0,3.0,0.0,0.0,1.0,Loss
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-16,18:00,Neckarstadion,Stuttgart,Germany,Netherlands,NLD,Ivory Coast,CIV,1,0,2,1,0,0,0,0,win,0,4,0,49.0,11.0,8.0,250.0,330.0,3.0,26.0,32,0.4375,1.75,1.125,0,0.0,0.0,0.0,0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,54.0,43.0,3.0,8.0,3.0,5.0,149.0,101.0,181.0,149.0,2.0,1.0,12.0,14.0,2.0,2.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-16,18:00,Neckarstadion,Stuttgart,Germany,Ivory Coast,CIV,Netherlands,NLD,0,1,1,2,0,0,0,0,lose,0,3,0,51.0,21.0,8.0,281.0,349.0,8.0,16.0,0,0.0,0.0,0.0,32,0.4375,1.75,1.125,0,0.0,0.0,1.0,2.0,3.0,1.5,0.5,46.0,57.0,10.0,11.0,3.0,5.0,125.0,156.0,157.0,192.0,1.0,7.0,9.0,7.0,2.0,1.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-16,21:00,Niedersachsenstadion,Hanover,Germany,Mexico,MEX,Angola,AGO,1,0,0,0,0,0,0,0,draw,0,1,0,60.0,15.0,6.0,452.0,534.0,6.0,20.0,44,0.2272727272727272,1.0,2.136363636363636,0,0.0,0.0,0.0,0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,57.0,63.0,6.0,9.0,2.0,4.0,205.0,247.0,241.0,293.0,0.0,6.0,10.0,10.0,0.0,1.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-16,21:00,Niedersachsenstadion,Hanover,Germany,Angola,AGO,Mexico,MEX,0,1,0,0,0,0,0,0,draw,0,4,1,40.0,8.0,1.0,283.0,353.0,5.0,22.0,0,0.0,0.0,0.0,44,0.2272727272727272,1.0,2.136363636363636,0,0.0,0.0,0.0,1.0,2.0,1.5,0.5,43.0,37.0,5.0,3.0,0.0,1.0,146.0,137.0,176.0,177.0,4.0,1.0,9.0,13.0,2.0,3.0,0.0,1.0,Draw
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-17,15:00,Waldstadion,Frankfurt,Germany,Portugal,PRT,Iran,IRN,1,0,2,0,0,0,0,0,win,0,3,0,63.0,21.0,8.0,390.0,460.0,14.0,18.0,12,0.5833333333333334,2.0833333333333335,1.3333333333333333,6,0.1666666666666666,0.6666666666666666,2.0,0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,64.0,62.0,11.0,10.0,2.0,6.0,199.0,191.0,229.0,231.0,8.0,6.0,14.0,4.0,1.0,2.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-17,15:00,Waldstadion,Frankfurt,Germany,Iran,IRN,Portugal,PRT,0,1,0,2,0,0,0,0,lose,0,4,0,37.0,8.0,2.0,196.0,272.0,1.0,17.0,6,0.1666666666666666,0.6666666666666666,2.0,12,0.5833333333333334,2.0833333333333335,1.3333333333333333,0,0.0,0.0,1.0,3.0,3.0,1.5,0.0,36.0,38.0,2.0,6.0,1.0,1.0,92.0,104.0,133.0,139.0,0.0,1.0,9.0,8.0,2.0,2.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-17,18:00,RheinEnergieStadion,Cologne,Germany,Czech Republic,CZE,Ghana,GHA,1,0,0,2,0,0,0,0,lose,0,1,1,52.0,21.0,4.0,261.0,374.0,6.0,14.0,0,0.0,0.0,0.0,6,0.1666666666666666,0.5,2.5,0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,57.0,46.0,11.0,10.0,1.0,3.0,146.0,115.0,208.0,166.0,2.0,4.0,9.0,5.0,0.0,1.0,0.0,1.0,Loss
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-17,18:00,RheinEnergieStadion,Cologne,Germany,Ghana,GHA,Czech Republic,CZE,0,1,2,0,0,0,0,0,win,0,6,0,48.0,23.0,7.0,262.0,361.0,7.0,21.0,6,0.1666666666666666,0.5,2.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.5,1.5,1.0,43.0,54.0,9.0,14.0,1.0,6.0,101.0,161.0,155.0,206.0,4.0,3.0,12.0,9.0,2.0,4.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-17,21:00,Fritz-Walter-Stadion,Kaiserslautern,Germany,Italy,ITA,United States,USA,1,0,1,1,0,0,0,0,draw,0,2,1,57.0,12.0,3.0,363.0,437.0,7.0,13.0,77,0.5454545454545454,1.5714285714285714,0.974025974025974,46,0.5869565217391305,2.130434782608696,1.3695652173913044,2,1.0,3.0,2.0,0.0,0.0,0.0,3.0,46.0,68.0,3.0,9.0,1.0,2.0,150.0,213.0,193.0,244.0,0.0,7.0,7.0,6.0,1.0,1.0,1.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-17,21:00,Fritz-Walter-Stadion,Kaiserslautern,Germany,United States,USA,Italy,ITA,0,1,1,1,0,0,0,0,draw,0,1,2,43.0,11.0,0.0,252.0,334.0,3.0,24.0,46,0.5869565217391305,2.130434782608696,1.3695652173913044,77,0.5454545454545454,1.5714285714285714,0.974025974025974,2,0.0,0.0,0.0,3.0,2.0,1.5,0.5,54.0,32.0,7.0,4.0,0.0,0.0,175.0,77.0,213.0,121.0,3.0,0.0,18.0,6.0,0.0,2.0,1.0,1.0,Draw
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-18,15:00,Frankenstadion,Nuremberg,Germany,Japan,JPN,Croatia,HRV,1,0,0,0,0,0,0,0,draw,0,3,0,58.0,15.0,4.0,313.0,390.0,5.0,18.0,20,0.2,0.8,2.15,10,0.6,1.3,0.8,1,0.0,0.0,1.0,3.0,0.0,0.0,1.0,54.0,62.0,8.0,7.0,2.0,2.0,149.0,164.0,180.0,210.0,2.0,3.0,10.0,8.0,2.0,1.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-18,15:00,Frankenstadion,Nuremberg,Germany,Croatia,HRV,Japan,JPN,0,1,0,0,0,0,0,0,draw,0,2,0,42.0,20.0,5.0,193.0,258.0,11.0,18.0,10,0.6,1.3,0.8,20,0.2,0.8,2.15,1,1.0,0.0,0.0,1.0,0.5,0.5,1.5,46.0,38.0,9.0,11.0,3.0,2.0,112.0,81.0,144.0,114.0,8.0,3.0,7.0,11.0,1.0,1.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-18,18:00,Allianz Arena,Munich,Germany,Brazil,BRA,Australia,AUS,1,0,2,0,0,0,0,0,win,0,3,0,52.0,24.0,6.0,367.0,431.0,7.0,8.0,103,0.6796116504854369,2.1359223300970873,1.0679611650485437,12,0.0,0.75,2.5,0,0.0,3.0,1.0,0.0,3.0,3.0,1.0,52.0,53.0,8.0,16.0,0.0,6.0,189.0,178.0,219.0,212.0,1.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-18,18:00,Allianz Arena,Munich,Germany,Australia,AUS,Brazil,BRA,0,1,0,2,0,0,0,0,lose,0,2,0,48.0,16.0,4.0,312.0,383.0,4.0,25.0,12,0.0,0.75,2.5,103,0.6796116504854369,2.1359223300970873,1.0679611650485437,0,0.0,3.0,3.0,1.0,3.0,1.5,0.0,48.0,47.0,7.0,9.0,3.0,1.0,160.0,152.0,198.0,185.0,3.0,1.0,12.0,13.0,2.0,0.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2006-06-18,21:00,Zentralstadion,Leipzig,Germany,France,FRA,South Korea,KOR,1,0,1,1,0,0,0,0,draw,0,2,0,51.0,17.0,4.0,343.0,417.0,6.0,20.0,47,0.5106382978723404,1.872340425531915,1.3617021276595744,24,0.1666666666666666,0.8333333333333334,2.5,1,1.0,1.0,0.0,0.0,3.0,2.0,1.0,50.0,52.0,9.0,8.0,3.0,1.0,180.0,163.0,218.0,199.0,3.0,3.0,12.0,8.0,0.0,2.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2006-06-18,21:00,Zentralstadion,Leipzig,Germany,South Korea,KOR,France,FRA,0,1,1,1,0,0,0,0,draw,0,2,0,49.0,5.0,2.0,303.0,407.0,2.0,10.0,24,0.1666666666666666,0.8333333333333334,2.5,47,0.5106382978723404,1.872340425531915,1.3617021276595744,1,0.0,3.0,2.0,1.0,1.0,0.5,0.5,50.0,48.0,0.0,5.0,0.0,2.0,158.0,145.0,216.0,191.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2006-06-19,15:00,Westfalenstadion,Dortmund,Germany,Togo,TGO,Switzerland,CHE,1,0,0,2,0,0,0,0,lose,0,3,0,45.0,13.0,6.0,301.0,376.0,4.0,17.0,0,0.0,0.0,0.0,22,0.2727272727272727,1.5,2.3181818181818183,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,38.0,53.0,8.0,5.0,4.0,2.0,132.0,169.0,171.0,205.0,0.0,4.0,5.0,12.0,1.0,2.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2006-06-19,15:00,Westfalenstadion,Dortmund,Germany,Switzerland,CHE,Togo,TGO,0,1,2,0,0,0,0,0,win,0,1,0,55.0,21.0,8.0,384.0,466.0,8.0,13.0,22,0.2727272727272727,1.5,2.3181818181818183,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,62.0,47.0,9.0,12.0,3.0,5.0,231.0,153.0,276.0,190.0,3.0,5.0,5.0,8.0,0.0,1.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2006-06-19,18:00,Volksparkstadion,Hamburg,Germany,Saudi Arabia,SAU,Ukraine,UKR,1,0,0,4,0,0,0,0,lose,0,3,0,50.0,8.0,0.0,321.0,421.0,2.0,24.0,10,0.2,0.7,2.5,0,0.0,0.0,0.0,0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,46.0,53.0,5.0,3.0,0.0,0.0,137.0,184.0,188.0,233.0,1.0,1.0,11.0,13.0,1.0,2.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2006-06-19,18:00,Volksparkstadion,Hamburg,Germany,Ukraine,UKR,Saudi Arabia,SAU,0,1,4,0,0,0,0,0,win,0,3,0,50.0,30.0,8.0,328.0,418.0,6.0,25.0,0,0.0,0.0,0.0,10,0.2,0.7,2.5,0,0.0,0.0,0.0,4.0,0.5,1.0,3.0,54.0,47.0,15.0,15.0,4.0,4.0,162.0,166.0,214.0,204.0,6.0,0.0,9.0,16.0,1.0,2.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2006-06-19,21:00,Neckarstadion,Stuttgart,Germany,Spain,ESP,Tunisia,TUN,1,0,3,1,0,0,0,0,win,0,2,0,68.0,26.0,10.0,536.0,610.0,12.0,11.0,45,0.4444444444444444,1.5777777777777775,1.1777777777777778,9,0.1111111111111111,0.5555555555555556,1.2222222222222223,0,0.0,3.0,4.0,0.0,1.0,2.0,2.0,68.0,68.0,12.0,14.0,2.0,8.0,242.0,294.0,283.0,327.0,7.0,5.0,3.0,8.0,1.0,1.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2006-06-19,21:00,Neckarstadion,Stuttgart,Germany,Tunisia,TUN,Spain,ESP,0,1,1,3,0,0,0,0,lose,0,6,0,32.0,4.0,3.0,202.0,295.0,1.0,22.0,9,0.1111111111111111,0.5555555555555556,1.2222222222222223,45,0.4444444444444444,1.5777777777777775,1.1777777777777778,0,0.0,1.0,2.0,2.0,3.0,3.5,0.5,32.0,32.0,3.0,1.0,3.0,0.0,97.0,105.0,140.0,155.0,0.0,1.0,9.0,13.0,2.0,4.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group A,1,0,0,0,2006-06-20,16:00,Niedersachsenstadion,Hanover,Germany,Costa Rica,CRI,Poland,POL,1,0,1,2,0,0,0,0,lose,0,5,0,49.0,12.0,4.0,332.0,414.0,2.0,13.0,7,0.4285714285714285,1.2857142857142858,1.7142857142857142,28,0.5,1.5,1.2857142857142858,0,0.0,0.0,1.0,3.5,0.0,0.0,1.5,42.0,56.0,7.0,5.0,3.0,1.0,142.0,190.0,181.0,233.0,1.0,1.0,8.0,5.0,3.0,2.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group A,1,0,0,0,2006-06-20,16:00,Niedersachsenstadion,Hanover,Germany,Poland,POL,Costa Rica,CRI,0,1,2,1,0,0,0,0,win,0,5,0,51.0,17.0,8.0,360.0,430.0,8.0,20.0,28,0.5,1.5,1.2857142857142858,7,0.4285714285714285,1.2857142857142858,1.7142857142857142,0,0.0,0.0,0.0,1.5,0.0,1.0,3.0,58.0,44.0,9.0,8.0,3.0,5.0,213.0,147.0,246.0,184.0,6.0,2.0,8.0,12.0,3.0,2.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group A,1,0,0,0,2006-06-20,16:00,Olympiastadion,Berlin,Germany,Ecuador,ECU,Germany,DEU,1,0,0,3,0,0,0,0,lose,0,1,0,54.0,11.0,2.0,437.0,514.0,5.0,21.0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,45,0.6444444444444445,2.4,1.2444444444444445,0,0.0,3.0,2.5,0.0,3.0,2.5,1.0,50.0,57.0,2.0,9.0,0.0,2.0,204.0,233.0,245.0,269.0,0.0,5.0,13.0,8.0,0.0,1.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group A,1,0,0,0,2006-06-20,16:00,Olympiastadion,Berlin,Germany,Germany,DEU,Ecuador,ECU,0,1,3,0,0,0,0,0,win,1,1,0,46.0,19.0,8.0,367.0,453.0,2.0,20.0,45,0.6444444444444445,2.4,1.2444444444444445,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0,0.0,3.0,2.5,1.0,2.0,1.6666666666666667,1.0,50.0,43.0,9.0,10.0,2.0,6.0,189.0,178.0,239.0,214.0,2.0,0.0,9.0,11.0,0.0,1.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group B,1,0,0,0,2006-06-20,21:00,Fritz-Walter-Stadion,Kaiserslautern,Germany,Paraguay,PRY,Trinidad and Tobago,TTO,1,0,2,0,0,0,0,0,win,0,2,0,59.0,20.0,9.0,350.0,440.0,7.0,17.0,19,0.2631578947368421,1.3157894736842106,1.7894736842105263,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,64.0,55.0,10.0,10.0,5.0,4.0,154.0,196.0,205.0,235.0,4.0,3.0,11.0,6.0,1.0,1.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group B,1,0,0,0,2006-06-20,21:00,Fritz-Walter-Stadion,Kaiserslautern,Germany,Trinidad and Tobago,TTO,Paraguay,PRY,0,1,0,2,0,0,0,0,lose,0,2,0,41.0,15.0,2.0,225.0,298.0,1.0,21.0,0,0.0,0.0,0.0,19,0.2631578947368421,1.3157894736842106,1.7894736842105263,0,0.0,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,36.0,45.0,6.0,9.0,1.0,1.0,83.0,142.0,115.0,183.0,1.0,0.0,11.0,10.0,1.0,1.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group B,1,0,0,0,2006-06-20,21:00,RheinEnergieStadion,Cologne,Germany,Sweden,SWE,England,ENG,1,0,2,2,0,0,0,0,draw,0,2,0,43.0,14.0,4.0,235.0,313.0,12.0,19.0,62,0.4516129032258064,1.8064516129032255,1.435483870967742,54,0.4444444444444444,1.3703703703703705,1.0,1,0.0,2.0,0.5,0.0,3.0,1.5,0.0,41.0,44.0,4.0,10.0,0.0,4.0,121.0,114.0,160.0,153.0,4.0,8.0,8.0,11.0,0.0,2.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group B,1,0,0,0,2006-06-20,21:00,RheinEnergieStadion,Cologne,Germany,England,ENG,Sweden,SWE,0,1,2,2,0,0,0,0,draw,0,1,0,57.0,23.0,7.0,363.0,438.0,6.0,12.0,54,0.4444444444444444,1.3703703703703705,1.0,62,0.4516129032258064,1.8064516129032255,1.435483870967742,1,0.0,3.0,1.5,0.0,1.6666666666666667,1.0,0.6666666666666666,59.0,56.0,17.0,6.0,4.0,3.0,195.0,168.0,232.0,206.0,2.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-21,16:00,Zentralstadion,Leipzig,Germany,Iran,IRN,Angola,AGO,1,0,1,1,0,0,0,0,draw,0,3,0,59.0,21.0,12.0,297.0,398.0,3.0,19.0,6,0.1666666666666666,0.6666666666666666,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,56.0,63.0,9.0,12.0,4.0,8.0,135.0,162.0,192.0,206.0,1.0,2.0,5.0,14.0,1.0,2.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-21,16:00,Zentralstadion,Leipzig,Germany,Angola,AGO,Iran,IRN,0,1,1,1,0,0,0,0,draw,0,3,0,41.0,17.0,7.0,178.0,272.0,6.0,22.0,0,0.0,0.0,0.0,6,0.1666666666666666,0.6666666666666666,2.0,0,0.0,0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,2.0,44.0,37.0,7.0,10.0,3.0,4.0,99.0,79.0,148.0,124.0,6.0,0.0,9.0,13.0,2.0,1.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-21,16:00,Arena AufShalke,Gelsenkirchen,Germany,Portugal,PRT,Mexico,MEX,1,0,2,1,0,0,0,0,win,0,4,0,51.0,14.0,5.0,392.0,474.0,4.0,28.0,12,0.5833333333333334,2.0833333333333335,1.3333333333333333,44,0.2272727272727272,1.0,2.136363636363636,0,0.0,3.0,1.5,0.0,2.0,1.5,0.5,53.0,49.0,9.0,5.0,4.0,1.0,187.0,205.0,225.0,249.0,4.0,0.0,11.0,17.0,1.0,3.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2006-06-21,16:00,Arena AufShalke,Gelsenkirchen,Germany,Mexico,MEX,Portugal,PRT,0,1,1,2,0,0,0,0,lose,0,4,1,49.0,18.0,6.0,371.0,450.0,5.0,17.0,44,0.2272727272727272,1.0,2.136363636363636,12,0.5833333333333334,2.0833333333333335,1.3333333333333333,0,0.0,2.0,1.5,0.5,3.0,1.6666666666666667,0.3333333333333333,47.0,51.0,8.0,10.0,4.0,2.0,153.0,218.0,197.0,253.0,3.0,2.0,10.0,7.0,2.0,3.0,0.0,1.0,Loss
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-21,21:00,Allianz Arena,Munich,Germany,Ivory Coast,CIV,Serbia and Montenegro,SCG,1,0,3,2,0,0,0,0,win,0,3,1,72.0,35.0,9.0,467.0,514.0,9.0,15.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,3.5,72.0,71.0,16.0,19.0,4.0,5.0,212.0,255.0,233.0,281.0,3.0,6.0,8.0,7.0,3.0,2.0,0.0,1.0,Win
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-21,21:00,Allianz Arena,Munich,Germany,Serbia and Montenegro,SCG,Ivory Coast,CIV,0,1,2,3,0,0,0,0,lose,0,4,1,28.0,8.0,3.0,152.0,211.0,1.0,22.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.5,1.0,1.6666666666666667,2.0,28.0,29.0,7.0,1.0,3.0,0.0,68.0,84.0,92.0,119.0,1.0,0.0,10.0,12.0,4.0,1.0,1.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-21,21:00,Waldstadion,Frankfurt,Germany,Netherlands,NLD,Argentina,ARG,1,0,0,0,0,0,0,0,draw,0,3,0,56.0,12.0,3.0,357.0,434.0,7.0,22.0,32,0.4375,1.75,1.125,63,0.5238095238095238,1.6349206349206349,1.3650793650793651,3,0.6666666666666666,3.0,1.5,0.5,3.0,4.0,0.5,57.0,56.0,4.0,8.0,1.0,2.0,170.0,187.0,210.0,224.0,3.0,4.0,13.0,9.0,2.0,1.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2006-06-21,21:00,Waldstadion,Frankfurt,Germany,Argentina,ARG,Netherlands,NLD,0,1,0,0,0,0,0,0,draw,0,2,0,44.0,13.0,2.0,268.0,335.0,10.0,16.0,63,0.5238095238095238,1.6349206349206349,1.3650793650793651,32,0.4375,1.75,1.125,3,0.3333333333333333,3.0,4.0,0.5,2.3333333333333335,1.0,0.3333333333333333,43.0,44.0,5.0,8.0,1.0,1.0,121.0,147.0,154.0,181.0,8.0,2.0,10.0,6.0,0.0,2.0,0.0,0.0,Draw
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-22,16:00,Volksparkstadion,Hamburg,Germany,Czech Republic,CZE,Italy,ITA,1,0,0,2,0,0,0,0,lose,0,1,1,50.0,14.0,7.0,415.0,488.0,4.0,18.0,0,0.0,0.0,0.0,77,0.5454545454545454,1.5714285714285714,0.974025974025974,0,0.0,1.5,1.5,1.0,2.0,1.5,0.5,46.0,55.0,6.0,8.0,3.0,4.0,180.0,235.0,216.0,272.0,2.0,2.0,13.0,5.0,2.0,0.0,1.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-22,16:00,Volksparkstadion,Hamburg,Germany,Italy,ITA,Czech Republic,CZE,0,1,2,0,0,0,0,0,win,0,1,0,50.0,18.0,6.0,409.0,480.0,5.0,16.0,77,0.5454545454545454,1.5714285714285714,0.974025974025974,0,0.0,0.0,0.0,0,0.0,2.0,1.5,0.5,1.0,1.0,1.3333333333333333,54.0,45.0,3.0,15.0,1.0,5.0,214.0,195.0,252.0,228.0,3.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-22,16:00,Frankenstadion,Nuremberg,Germany,Ghana,GHA,United States,USA,1,0,2,1,0,0,0,0,win,0,4,0,50.0,12.0,3.0,271.0,371.0,2.0,33.0,6,0.1666666666666666,0.5,2.5,46,0.5869565217391305,2.130434782608696,1.3695652173913044,0,0.0,1.5,1.0,1.0,0.5,0.5,2.0,53.0,46.0,6.0,6.0,2.0,1.0,164.0,107.0,213.0,158.0,1.0,1.0,15.0,18.0,2.0,2.0,0.0,0.0,Win
2006 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2006-06-22,16:00,Frankenstadion,Nuremberg,Germany,United States,USA,Ghana,GHA,0,1,1,2,0,0,0,0,lose,0,1,0,50.0,11.0,2.0,258.0,367.0,6.0,16.0,46,0.5869565217391305,2.130434782608696,1.3695652173913044,6,0.1666666666666666,0.5,2.5,0,0.0,0.5,0.5,2.0,2.0,1.3333333333333333,1.0,47.0,54.0,4.0,7.0,2.0,0.0,134.0,124.0,187.0,180.0,3.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,Loss
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-22,21:00,Neckarstadion,Stuttgart,Germany,Croatia,HRV,Australia,AUS,1,0,2,2,0,0,0,0,draw,0,4,2,42.0,13.0,3.0,228.0,303.0,4.0,21.0,10,0.6,1.3,0.8,12,0.0,0.75,2.5,0,0.0,0.5,0.0,0.5,1.5,1.5,1.5,36.0,50.0,3.0,10.0,1.0,2.0,107.0,121.0,149.0,154.0,2.0,2.0,9.0,12.0,2.0,4.0,0.0,2.0,Draw
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-22,21:00,Neckarstadion,Stuttgart,Germany,Australia,AUS,Croatia,HRV,0,1,2,2,0,0,0,0,draw,0,1,1,58.0,19.0,7.0,329.0,407.0,9.0,25.0,12,0.0,0.75,2.5,10,0.6,1.3,0.8,0,0.0,1.5,1.5,1.5,0.6666666666666666,0.6666666666666666,1.0,64.0,50.0,9.0,10.0,5.0,2.0,212.0,117.0,259.0,148.0,4.0,5.0,8.0,17.0,0.0,2.0,0.0,1.0,Draw
2006 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2006-06-22,21:00,Westfalenstadion,Dortmund,Germany,Japan,JPN,Brazil,BRA,1,0,1,4,0,0,0,0,lose,0,1,0,38.0,12.0,3.0,328.0,398.0,3.0,9.0,20,0.2,0.8,2.15,103,0.6796116504854369,2.1359223300970873,1.0679611650485437,2,0.5,0.5,0.5,1.5,3.0,1.5,0.0,36.0,39.0,4.0,8.0,1.0,2.0,127.0,201.0,168.0,230.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,Loss
